1,Trần Châu Thanh An,"0123456789",,false,,,2025-07-22 10:16:15.296,Working,"1",false,,,2025-08-12 01:19:54.969,2025-08-12 01:19:54.969,0
2,Hà Quốc Vinh,"0123456788",,false,,,2025-07-22 10:16:31.909,Working,"1",false,,,2025-08-12 01:19:54.969,2025-08-12 01:19:54.969,0
3,Trương Tấn Huy,"1234567890",,false,,,2025-07-27 15:41:55.780,Working,"1",false,,,2025-08-12 01:19:54.969,2025-08-12 01:19:54.969,0
5,Lai Hữu Nghĩa,"1234567899",,false,,,2025-07-27 15:43:25.617,Working,"0",false,,,2025-08-12 01:19:54.969,2025-08-12 01:19:54.969,0
6,Thái Văn Thức,"12345678900",,false,,,2025-07-27 15:43:54.693,Working,"0",false,,,2025-08-12 01:19:54.969,2025-08-12 01:19:54.969,0
